Order Date,SKU,Item,Variant,Quantity,Value,Delivery Date,Delivery Time
2024-01-01 17:18:45+08:00,Basic/Single,"5"" Stamina Basic Rebond Foam Mattress - Basic 5"" / Single","Basic 5"" / Single",2,,,
2024-01-01 16:49:12+08:00,T8000/OK,Stirling Flip Desk with Mirror - Assembly,Assembly,1,170.35,2024-01-09 16:16:36+08:00,2024-01-09 16:16:36+08:00
2024-01-01 16:46:59+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-03 03:33:00+08:00,2024-01-03 03:33:00+08:00
2024-01-01 16:44:32+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-04 11:23:23+08:00,2024-01-04 11:23:23+08:00
2024-01-01 16:42:27+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,143.43,2024-01-08 14:17:34+08:00,2024-01-08 14:17:34+08:00
2024-01-01 16:40:22+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,22.33,2024-01-08 14:17:40+08:00,2024-01-08 14:17:40+08:00
2024-01-01 16:39:30+08:00,SB6335/CN,Kyoto 60cm Walnut Shoe Cabinet - Chestnut / Self-Assembly,Chestnut / Self-Assembly,1,149.0,2024-01-04 13:06:06+08:00,2024-01-04 13:06:06+08:00
2024-01-01 16:38:16+08:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,92.41,2024-01-08 14:17:54+08:00,2024-01-08 14:17:54+08:00
2024-01-01 16:27:38+08:00,SI1685/CN-AD,Monaco 1.6m Walnut 4-Door Sideboard - 1.6m Walnut / Assembly,1.6m Walnut / Assembly,1,277.21,2024-01-09 16:16:35+08:00,2024-01-09 16:16:35+08:00
2024-01-01 16:25:18+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-08 14:18:00+08:00,2024-01-08 14:18:00+08:00
2024-01-01 16:23:16+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-04 11:23:22+08:00,2024-01-04 11:23:22+08:00
2024-01-01 13:43:58+08:00,SB1047/BA-AD,Kylie 1.0m Shoe Bench - Assembly,Assembly,1,286.08,2024-01-30 21:40:09+08:00,2024-01-30 21:40:09+08:00
2024-01-01 13:43:58+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,,,
2024-01-01 10:24:38+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-10 15:37:45+08:00,2024-01-10 15:37:45+08:00
2024-01-01 10:23:04+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,5,43.57,2024-01-03 02:33:37+08:00,2024-01-03 02:33:37+08:00
2024-01-01 10:23:04+08:00,T80,48mm OPP Tape,,5,,,
2024-01-01 10:21:17+08:00,SR5/OKW,Hamburg 1.2m Sideboard - Assembly,Assembly,1,330.73,2024-01-08 14:18:14+08:00,2024-01-08 14:18:14+08:00
2024-01-01 10:21:17+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,,,
2024-01-01 10:19:25+08:00,Basic/Single,"5"" Stamina Basic Rebond Foam Mattress - Basic 5"" / Single","Basic 5"" / Single",1,57.43,2024-01-09 16:16:34+08:00,2024-01-09 16:16:34+08:00
2024-01-01 10:17:38+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,22.33,2024-01-08 14:18:22+08:00,2024-01-08 14:18:22+08:00
2024-01-01 10:15:59+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-03 04:55:54+08:00,2024-01-03 04:55:54+08:00
2024-01-01 02:21:18+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,139.33,2024-01-30 21:39:07+08:00,2024-01-30 21:39:07+08:00
2024-01-01 02:17:46+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,169.1,2024-01-30 21:38:12+08:00,2024-01-30 21:38:12+08:00
2024-01-01 02:17:46+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2024-01-01 02:12:00+08:00,TV18,Life 1.6m TV Console Cabinet - Oak / Assembly,Oak / Assembly,1,114.64,2024-01-30 21:50:12+08:00,2024-01-30 21:50:12+08:00
2024-01-01 01:42:54+08:00,TV1202/BAWH-AD,Dakota 1.2m Sliding Door TV Console Cabinet - Assembly,Assembly,1,166.56,2024-01-09 16:16:34+08:00,2024-01-09 16:16:34+08:00
2024-01-01 01:39:27+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,171.32,2024-01-08 12:50:47+08:00,2024-01-08 12:50:47+08:00
2024-01-01 01:39:27+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2024-01-01 01:34:38+08:00,SR5/OKW,Hamburg 1.2m Sideboard - Assembly,Assembly,1,218.23,2024-01-08 12:50:52+08:00,2024-01-08 12:50:52+08:00
2024-01-01 01:34:38+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2024-01-01 01:30:50+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-08 14:18:27+08:00,2024-01-08 14:18:27+08:00
2024-01-01 01:28:21+08:00,SR6/WAL,Hamburg 1.4m Walnut Sideboard - Walnut / Assembly,Walnut / Assembly,1,236.15,2024-01-08 14:18:34+08:00,2024-01-08 14:18:34+08:00
2024-01-01 01:28:21+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2024-01-01 01:19:53+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Self-Assembly,Oak / Self-Assembly,1,207.72,2024-01-09 16:16:33+08:00,2024-01-09 16:16:33+08:00
2024-01-01 01:19:53+08:00,SC4,Vegas 60cm 2-Door Shoe Cabinet - Oak / Self-Assembly,Oak / Self-Assembly,1,,,
2023-12-31 23:22:16+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Self-Assembly,Oak / Self-Assembly,1,129.46,2024-01-08 13:05:25+08:00,2024-01-08 13:05:25+08:00
2023-12-31 23:04:45+08:00,SR5/OKW,Hamburg 1.2m Sideboard - Self-Assembly,Self-Assembly,1,146.73,2024-01-30 21:45:26+08:00,2024-01-30 21:45:26+08:00
2023-12-31 22:43:18+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,140.61,2024-01-08 13:05:34+08:00,2024-01-08 13:05:34+08:00
2023-12-31 22:22:46+08:00,SI1885/OK,Monaco 1.8m Oak 4-Door Sideboard - 1.8m Oak / Assembly,1.8m Oak / Assembly,1,316.19,2024-01-08 14:18:44+08:00,2024-01-08 14:18:44+08:00
2023-12-31 22:19:56+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,4,28.81,2024-01-08 13:06:52+08:00,2024-01-08 13:06:52+08:00
2023-12-31 22:17:58+08:00,SC4,Vegas 60cm 2-Door Shoe Cabinet - Oak / Self-Assembly,Oak / Self-Assembly,1,85.19,2024-01-04 14:25:54+08:00,2024-01-04 14:25:54+08:00
2023-12-31 22:16:01+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-03 04:55:53+08:00,2024-01-03 04:55:53+08:00
2023-12-31 22:12:48+08:00,SC15/WAL,Vegas 90cm Walnut 3-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,159.46,2024-01-04 14:34:16+08:00,2024-01-04 14:34:16+08:00
2023-12-31 22:12:48+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-31 22:10:00+08:00,SC15/WAL,Vegas 90cm Walnut 3-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,129.46,2024-01-08 13:07:02+08:00,2024-01-08 13:07:02+08:00
2023-12-31 22:05:05+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.41,2024-01-04 11:23:21+08:00,2024-01-04 11:23:21+08:00
2023-12-31 22:02:53+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.95,2024-01-08 13:07:07+08:00,2024-01-08 13:07:07+08:00
2023-12-31 22:00:54+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-04 11:23:21+08:00,2024-01-04 11:23:21+08:00
2023-12-31 21:59:04+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,4,28.81,2024-01-04 11:23:20+08:00,2024-01-04 11:23:20+08:00
2023-12-31 21:57:01+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,16.34,2024-01-04 14:27:20+08:00,2024-01-04 14:27:20+08:00
2023-12-31 21:57:01+08:00,DR50,Stretch Film Dispenser Ring Holder,,2,,,
2023-12-31 21:22:01+08:00,SR7/OKW,Hamburg 1.6m Sideboard - Oak White / Assembly,Oak White / Assembly,1,249.0,2024-01-11 16:05:04+08:00,2024-01-11 16:05:04+08:00
2023-12-31 10:03:01+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,54.42,2024-01-04 14:35:21+08:00,2024-01-04 14:35:21+08:00
2023-12-31 10:03:01+08:00,T80,48mm OPP Tape,,1,,,
2023-12-31 10:03:01+08:00,T80,48mm OPP Tape,,3,,,
2023-12-31 10:03:01+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,,,
2023-12-31 06:01:14+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,16.08,2024-01-30 21:30:26+08:00,2024-01-30 21:30:26+08:00
2023-12-31 06:01:14+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,,,
2023-12-30 23:23:45+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.63,2024-01-04 11:23:19+08:00,2024-01-04 11:23:19+08:00
2023-12-30 23:23:45+08:00,DR50,Stretch Film Dispenser Ring Holder,,1,,,
2023-12-30 22:06:30+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,4,40.0,2024-01-08 13:07:13+08:00,2024-01-08 13:07:13+08:00
2023-12-30 22:03:23+08:00,DC8001/TW-AD,Isla 80cm 2-Door 1-Drawer Cabinet - Assembly,Assembly,1,217.55,2024-01-09 16:16:32+08:00,2024-01-09 16:16:32+08:00
2023-12-30 21:57:14+08:00,SI1885/OK,Monaco 1.8m Oak 4-Door Sideboard - 1.8m Oak / Assembly,1.8m Oak / Assembly,1,719.48,2024-01-30 21:29:18+08:00,2024-01-30 21:29:18+08:00
2023-12-30 21:57:14+08:00,SI1593,Manhattan 1.6m Sideboard - Assembly,Assembly,1,,,
2023-12-30 21:57:14+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,2,,,
2023-12-30 21:54:26+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.4,2024-01-02 02:34:42+08:00,2024-01-02 02:34:42+08:00
2023-12-30 21:51:37+08:00,SB6304/OK,Nara 60cm Wide 1.8m High Shoe Cabinet - Assembly,Assembly,1,346.29,2024-01-08 14:19:01+08:00,2024-01-08 14:19:01+08:00
2023-12-30 21:51:37+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-30 21:49:56+08:00,SI1885/OK,Monaco 1.8m Oak 4-Door Sideboard - 1.8m Oak / Assembly,1.8m Oak / Assembly,1,346.23,2024-01-08 13:07:19+08:00,2024-01-08 13:07:19+08:00
2023-12-30 21:49:56+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-30 21:48:09+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-04 11:23:17+08:00,2024-01-04 11:23:17+08:00
2023-12-30 21:46:42+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,5,35.28,2024-01-04 11:23:17+08:00,2024-01-04 11:23:17+08:00
2023-12-30 19:49:16+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,16.08,2024-01-30 21:28:18+08:00,2024-01-30 21:28:18+08:00
2023-12-30 19:49:16+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,,,
2023-12-30 11:56:44+08:00,10418482,Cygnus Padded Gaming Chair,,1,368.0,2024-01-04 14:27:01+08:00,2024-01-04 14:27:01+08:00
2023-12-30 11:56:44+08:00,TV18,Life 1.6m TV Console Cabinet - Oak / Assembly,Oak / Assembly,1,,,
2023-12-30 11:35:12+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,23.37,2024-01-30 21:27:24+08:00,2024-01-30 21:27:24+08:00
2023-12-30 11:35:12+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,,,
2023-12-30 11:35:12+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,,,
2023-12-30 11:07:04+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,330.0,2024-01-04 14:28:32+08:00,2024-01-04 14:28:32+08:00
2023-12-30 11:07:04+08:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,,,
2023-12-30 11:07:04+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,2,,,
2023-12-30 10:38:11+08:00,TV24/OKW1.6,Hamburg 1.6m TV Console Cabinet - 1.6m Oak White / Assembly,1.6m Oak White / Assembly,1,159.05,2024-01-08 13:07:30+08:00,2024-01-08 13:07:30+08:00
2023-12-30 10:25:13+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-02 02:34:41+08:00,2024-01-02 02:34:41+08:00
2023-12-30 10:23:56+08:00,SI1685/CN-AD,Monaco 1.6m Walnut 4-Door Sideboard - 1.6m Walnut / Assembly,1.6m Walnut / Assembly,1,269.97,2024-01-09 16:16:31+08:00,2024-01-09 16:16:31+08:00
2023-12-30 10:22:15+08:00,DC12,Nora 75cm 4-Drawer Chest with Lock - W75cm White / Assembly,W75cm White / Assembly,2,173.04,2024-01-08 14:19:40+08:00,2024-01-08 14:19:40+08:00
2023-12-30 10:18:57+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,24,168.0,2024-01-02 02:34:41+08:00,2024-01-02 02:34:41+08:00
2023-12-30 00:40:10+08:00,TV24/OKW1.8,Hamburg 1.8m TV Console Cabinet - 1.8m Oak White / Assembly,1.8m Oak White / Assembly,1,198.31,2024-01-04 12:57:00+08:00,2024-01-04 12:57:00+08:00
2023-12-30 00:40:10+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-29 22:44:41+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.44,2024-01-02 02:34:40+08:00,2024-01-02 02:34:40+08:00
2023-12-29 19:59:25+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,22,135.94,2024-01-04 11:23:15+08:00,2024-01-04 11:23:15+08:00
2023-12-29 19:26:49+08:00,SR6/OKW,Hamburg 1.4m Sideboard - Oak White / Assembly,Oak White / Assembly,1,214.54,2024-01-08 14:20:39+08:00,2024-01-08 14:20:39+08:00
2023-12-29 19:16:23+08:00,TV18,Life 1.6m TV Console Cabinet - Oak / Assembly,Oak / Assembly,1,120.21,2024-01-08 13:07:36+08:00,2024-01-08 13:07:36+08:00
2023-12-29 18:45:14+08:00,TV18/WAL,Life 1.6m Walnut TV Console Cabinet - Wal-Factory Seconds / Assembly,Wal-Factory Seconds / Assembly,1,73.72,2024-01-30 21:25:32+08:00,2024-01-30 21:25:32+08:00
2023-12-29 17:58:37+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,159.0,2024-01-04 11:23:15+08:00,2024-01-04 11:23:15+08:00
2023-12-29 17:18:25+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,7.0,2024-01-02 02:34:39+08:00,2024-01-02 02:34:39+08:00
2023-12-29 15:09:02+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,7.0,2024-01-02 02:34:39+08:00,2024-01-02 02:34:39+08:00
2023-12-29 15:07:18+08:00,SB6301/OK-NAD,Kira 60cm Shoe Cabinet with Lock - Self-Assembly,Self-Assembly,1,144.0,2024-01-02 02:34:38+08:00,2024-01-02 02:34:38+08:00
2023-12-29 14:38:25+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,18.0,2024-01-02 02:34:38+08:00,2024-01-02 02:34:38+08:00
2023-12-29 13:15:46+08:00,SC15,Vegas 90cm 3-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,139.0,2024-01-04 12:56:59+08:00,2024-01-04 12:56:59+08:00
2023-12-29 13:04:09+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,20.72,2024-01-04 12:56:59+08:00,2024-01-04 12:56:59+08:00
2023-12-29 13:04:09+08:00,T80,48mm OPP Tape,,3,,,
2023-12-29 13:01:57+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-02 02:34:37+08:00,2024-01-02 02:34:37+08:00
2023-12-29 12:59:37+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.42,2024-01-04 11:23:13+08:00,2024-01-04 11:23:13+08:00
2023-12-29 12:57:25+08:00,OC039FL,Carina 60cm Golden Oak End Table - Self-Assembly,Self-Assembly,1,153.95,2024-01-08 14:21:09+08:00,2024-01-08 14:21:09+08:00
2023-12-29 12:57:25+08:00,OC039FL,Carina 60cm Golden Oak End Table - Self-Assembly,Self-Assembly,1,,,
2023-12-29 00:18:27+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.42,,
2023-12-28 21:15:31+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,27.69,2024-01-02 02:34:36+08:00,2024-01-02 02:34:36+08:00
2023-12-28 21:15:31+08:00,DR50,Stretch Film Dispenser Ring Holder,,2,,,
2023-12-28 21:15:31+08:00,T80,48mm OPP Tape,,3,,,
2023-12-28 20:14:14+08:00,SR7/OKW,Hamburg 1.6m Sideboard - Oak White / Self-Assembly,Oak White / Self-Assembly,1,209.41,2024-01-30 21:23:56+08:00,2024-01-30 21:23:56+08:00
2023-12-28 18:01:26+08:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,92.62,2024-01-04 11:23:12+08:00,2024-01-04 11:23:12+08:00
2023-12-28 13:54:34+08:00,SR6/OKW,Hamburg 1.4m Sideboard - Oak White / Assembly,Oak White / Assembly,1,221.91,2024-01-04 12:56:58+08:00,2024-01-04 12:56:58+08:00
2023-12-28 12:43:11+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,6,0.0,2024-01-02 02:34:35+08:00,2024-01-02 02:34:35+08:00
2023-12-28 12:00:13+08:00,WD1244/TWSR,Grace 1.2m 3-Door Wardrobe - Ottawa Oak/Marble / 120cm,Ottawa Oak/Marble / 120cm,1,730.33,2024-01-30 21:36:16+08:00,2024-01-30 21:36:16+08:00
2023-12-28 12:00:13+08:00,WD8035/TW,Grace 80cm Maple Oak 2-Door Wardrobe with Drawer - Ottawa Oak / 80cm,Ottawa Oak / 80cm,1,,,
2023-12-28 12:00:13+08:00,DC12,Nora 75cm 4-Drawer Chest with Lock - W75cm White / Assembly,W75cm White / Assembly,1,,,
2023-12-28 11:18:37+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.4,2024-10-17 15:21:12+08:00,2024-10-17 15:21:12+08:00
2023-12-28 11:08:54+08:00,SR7/OKW,Hamburg 1.6m Sideboard - Oak White / Assembly,Oak White / Assembly,1,239.44,2024-01-08 12:39:26+08:00,2024-01-08 12:39:26+08:00
2023-12-28 11:08:45+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,,
2023-12-28 11:08:38+08:00,TV24/OKW1.6,Hamburg 1.6m TV Console Cabinet - 1.6m Oak White / Assembly,1.6m Oak White / Assembly,1,194.19,2024-01-11 17:59:23+08:00,2024-01-11 17:59:23+08:00
2023-12-28 11:08:38+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-28 11:08:28+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,22.34,2024-01-04 12:56:52+08:00,2024-01-04 12:56:52+08:00
2023-12-27 22:38:11+08:00,SC5(X2),Vegas Oak 1.2m Wide 162m High Shoe Cabinet - Oak / W120cm,Oak / W120cm,1,296.04,2024-01-30 21:37:12+08:00,2024-01-30 21:37:12+08:00
2023-12-27 22:38:11+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-27 18:57:38+08:00,SB6335/CN,Kyoto 60cm Walnut Shoe Cabinet - Chestnut / Assembly,Chestnut / Assembly,1,185.0,2024-01-02 02:33:37+08:00,2024-01-02 02:33:37+08:00
2023-12-27 15:05:27+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.4,2024-10-17 15:21:11+08:00,2024-10-17 15:21:11+08:00
2023-12-27 14:05:00+08:00,Basic/Single,"5"" Stamina Basic Rebond Foam Mattress - Basic 5"" / Single","Basic 5"" / Single",2,158.0,2024-01-04 12:56:57+08:00,2024-01-04 12:56:57+08:00
2023-12-27 10:46:29+08:00,SC4,Vegas 60cm 2-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,122.49,2024-01-04 14:26:55+08:00,2024-01-04 14:26:55+08:00
2023-12-27 10:46:29+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-27 10:24:30+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-02 02:34:34+08:00,2024-01-02 02:34:34+08:00
2023-12-27 10:08:24+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,4,28.81,2024-01-02 02:34:34+08:00,2024-01-02 02:34:34+08:00
2023-12-27 09:12:27+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,3,22.34,2024-01-02 02:34:33+08:00,2024-01-02 02:34:33+08:00
2023-12-27 09:01:27+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-08 14:21:15+08:00,2024-01-08 14:21:15+08:00
2023-12-27 07:17:28+08:00,SR7/OKW,Hamburg 1.6m Sideboard - Oak White / Assembly,Oak White / Assembly,1,222.02,2024-01-30 21:15:45+08:00,2024-01-30 21:15:45+08:00
2023-12-27 07:16:32+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-02 02:34:33+08:00,2024-01-02 02:34:33+08:00
2023-12-27 06:13:28+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-02 02:34:32+08:00,2024-01-02 02:34:32+08:00
2023-12-27 03:56:42+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,14.48,2024-01-02 02:34:31+08:00,2024-01-02 02:34:31+08:00
2023-12-27 03:56:42+08:00,DR50,Stretch Film Dispenser Ring Holder,,1,,,
2023-12-27 03:56:42+08:00,T80,48mm OPP Tape,,3,,,
2023-12-27 01:51:59+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,10,67.72,2024-01-04 11:23:10+08:00,2024-01-04 11:23:10+08:00
2023-12-27 01:04:35+08:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,175.68,2024-01-04 11:23:09+08:00,2024-01-04 11:23:09+08:00
2023-12-27 01:04:35+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,1,,,
2023-12-26 23:51:12+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,15.94,2024-01-30 21:15:03+08:00,2024-01-30 21:15:03+08:00
2023-12-26 23:51:12+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,,,
2023-12-26 23:47:17+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,143.93,2024-01-30 21:22:49+08:00,2024-01-30 21:22:49+08:00
2023-12-26 22:13:24+08:00,SC5,Vegas 1.2m 4-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,2,354.93,2024-02-16 17:48:42+08:00,2024-02-16 17:48:42+08:00
2023-12-26 22:13:24+08:00,CU-1,Soft Close Doors Upgrade - Cabinet Upgrade / Soft Close,Cabinet Upgrade / Soft Close,2,,,
2023-12-26 22:02:19+08:00,TV1634/CN-AD,Paisley 1.6m Walnut TV Console Cabinet - Chestnut / Assembly,Chestnut / Assembly,1,229.0,2024-01-09 16:16:30+08:00,2024-01-09 16:16:30+08:00
2023-12-26 19:35:22+08:00,SB4301/OKWH,Eden 40cm Oak White Shoe Cabinet - V1 43cm Oak White / Assembly,V1 43cm Oak White / Assembly,1,185.02,,
2023-12-26 19:26:08+08:00,SC18,Texas 1.2m 3-Door Shoe Cabinet - Assembly,Assembly,1,149.0,2024-01-03 02:33:32+08:00,2024-01-03 02:33:32+08:00
2023-12-26 19:11:59+08:00,DC12,Nora 75cm 4-Drawer Chest with Lock - W75cm White / Assembly,W75cm White / Assembly,1,99.0,2024-01-03 04:55:48+08:00,2024-01-03 04:55:48+08:00
2023-12-26 18:56:27+08:00,SC15,Vegas 90cm 3-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,80.0,2024-01-02 02:34:30+08:00,2024-01-02 02:34:30+08:00
2023-12-26 16:26:25+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,2,15.86,2024-01-02 02:34:29+08:00,2024-01-02 02:34:29+08:00
2023-12-26 15:36:24+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.39,2024-01-02 02:34:28+08:00,2024-01-02 02:34:28+08:00
2023-12-26 15:19:24+08:00,SF50,Industrial Grade Stretch Film Shrink Wrap - Clear,Clear,1,9.87,2024-01-02 02:34:27+08:00,2024-01-02 02:34:27+08:00
2023-12-26 15:19:24+08:00,DR50,Stretch Film Dispenser Ring Holder,,2,,,
